season,name,position,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,GW,form,home_team,away_team
2022-23,Aaron Hickey,DEF,0,0,0,0,0,510,102,0,0,0,0,2022-10-14 19:00:00+00:00,0,0,0,0,0,0,42119,0,2,0,0,235,2330,2095,50,0,11,0.1,Brentford,Brighton
2022-23,Aaron Hickey,DEF,0,0,0,0,0,510,113,0,0,0,0,2022-10-19 18:30:00+00:00,0,0,0,0,0,0,35493,0,0,0,0,-5186,231,5417,50,0,12,0.1,Brentford,Chelsea
2022-23,Aaron Hickey,DEF,0,0,0,0,0,510,121,0,0,0,0,2022-10-23 13:00:00+00:00,0,0,0,0,0,0,32525,0,4,0,0,-4511,38,4549,50,0,13,0.075,Aston Villa,Brentford
2022-23,Aaron Hickey,DEF,0,0,0,0,0,510,133,0,0,0,0,2022-10-29 14:00:00+00:00,0,0,0,0,0,0,29236,1,1,0,0,-3329,56,3385,49,0,14,0.075,Brentford,Wolves
2022-23,Aaron Hickey,DEF,0,0,0,0,0,510,146,0,0,0,0,2022-11-05 15:00:00+00:00,0,0,0,0,0,0,27272,2,2,0,0,-1975,48,2023,49,0,15,0,Nott'm Forest,Brentford
2022-23,Aaron Hickey,DEF,0,0,0,0,0,510,155,0,0,0,0,2022-11-12 12:30:00+00:00,0,0,0,0,0,0,26263,2,1,0,0,-1073,45,1118,49,0,16,0,Man City,Brentford
2022-23,Aaron Hickey,DEF,0,0,0,0,0,510,163,0,0,0,0,2022-12-26 12:30:00+00:00,0,0,0,0,0,0,24679,2,2,0,0,-1633,220,1853,49,0,17,0,Brentford,Spurs
2022-23,Aaron Hickey,DEF,0,0,0,0,0,510,179,0,0,0,0,2022-12-30 19:45:00+00:00,0,0,0,0,0,0,24197,2,0,0,0,-501,38,539,49,0,18,0,West Ham,Brentford
2022-23,Aaron Hickey,DEF,0,0,0,0,0,510,183,0,0,0,0,2023-01-02 17:30:00+00:00,0,0,0,0,0,0,23999,1,3,0,0,-208,52,260,49,0,19,0,Brentford,Liverpool
2022-23,Aaron Hickey,DEF,0,0,0,0,0,510,192,0,0,0,0,2023-01-14 17:30:00+00:00,0,0,0,0,0,0,23626,0,2,0,0,-377,50,427,49,0,20,0,Brentford,Bournemouth
2022-23,Aaron Hickey,DEF,0,0,0,0,0,510,205,0,0,0,0,2023-01-22 14:00:00+00:00,0,0,0,0,0,0,23382,0,0,0,0,-256,64,320,49,0,21,0,Leeds,Brentford
2022-23,Aaron Hickey,DEF,0,0,19,1,1.5,510,212,0,0,1.1,2.6,2023-02-04 15:00:00+00:00,60,0,0,0,0,0,24028,0,3,7,6,433,774,341,49,0,22,0,Brentford,Southampton
2022-23,Aaron Hickey,DEF,0,0,0,0,0,510,221,0,0,0,0,2023-02-11 15:00:00+00:00,0,0,0,0,0,0,24778,1,1,0,0,548,910,362,49,0,23,0.15,Arsenal,Brentford
2022-23,Aaron Hickey,DEF,0,0,13,0,1.8,510,232,1,0,2.8,9,2023-02-18 15:00:00+00:00,75,0,0,0,0,0,25150,1,1,17,2,251,654,403,49,0,24,0.15,Brentford,Crystal Palace
2022-23,Aaron Hickey,DEF,1,0,18,0,1.1,510,253,1,0,1.5,10.4,2023-03-06 20:00:00+00:00,90,0,0,0,0,0,26512,2,3,3,5,1110,1638,528,49,0,26,0.2,Brentford,Fulham
2022-23,Aaron Hickey,DEF,0,0,16,0,16,510,263,1,0,3.6,14.2,2023-03-11 15:00:00+00:00,73,0,0,0,0,0,33361,0,1,6,2,6265,7237,972,49,0,27,0.325,Everton,Brentford
2022-23,Aaron Hickey,DEF,0,0,15,1,0.2,510,69,0,0,0.9,9,2023-03-15 19:30:00+00:00,90,0,0,0,0,0,33361,2,0,0,5,6265,7237,972,49,1,27,0.225,Southampton,Brentford
2022-23,Aaron Hickey,DEF,0,2,23,0,7.3,510,273,1,0,3.4,26.4,2023-03-18 15:00:00+00:00,90,0,0,0,0,0,38059,1,1,0,4,3293,4590,1297,49,0,28,0.35,Brentford,Leicester
2022-23,Aaron Hickey,DEF,0,0,0,0,0.1,510,283,3,0,0,0,2023-04-01 14:00:00+00:00,90,0,0,0,0,0,37876,3,3,0,0,994,3405,2411,49,1,29,0.4,Brighton,Brentford
2022-23,Aaron Hickey,DEF,0,0,2,0,0.8,510,247,0,0,0.1,0,2023-04-05 19:00:00+00:00,15,0,0,0,0,0,37876,0,1,1,1,994,3405,2411,49,0,29,0.275,Man Utd,Brentford
2022-23,Aaron Hickey,DEF,0,0,11,0,0.5,510,292,2,0,0.3,2.4,2023-04-08 14:00:00+00:00,73,0,0,0,0,0,36871,2,1,0,1,-945,1118,2063,49,0,30,0.25,Brentford,Newcastle
2022-23,Aaron Hickey,DEF,0,0,9,0,1.5,510,310,2,0,0.8,4.2,2023-04-15 14:00:00+00:00,73,0,0,0,0,0,37138,0,2,2,1,139,1345,1206,49,0,31,0.15,Wolves,Brentford
2022-23,Aaron Hickey,DEF,0,0,6,0,0.8,510,313,1,0,1.5,4.8,2023-04-22 14:00:00+00:00,90,0,0,0,0,0,38276,1,1,9,2,747,1786,1039,49,0,32,0.075,Brentford,Aston Villa
2022-23,Aaron Hickey,DEF,0,0,3,0,0,510,328,0,0,0,0,2023-04-26 18:45:00+00:00,1,0,0,0,0,0,37436,2,0,0,1,-668,613,1281,49,0,33,0.125,Chelsea,Brentford
2022-23,Aaron Hickey,DEF,0,0,14,0,11.3,510,333,1,0,2.3,8.8,2023-04-29 14:00:00+00:00,90,0,0,0,0,0,36589,1,2,3,2,-781,1014,1795,49,0,34,0.125,Brentford,Nott'm Forest
2022-23,Aaron Hickey,DEF,0,0,5,0,11.3,510,344,1,0,1.6,4.2,2023-05-06 16:30:00+00:00,87,0,0,0,0,0,36044,0,1,0,2,-846,647,1493,49,0,35,0.15,Liverpool,Brentford
2022-23,Aaron Hickey,DEF,0,0,23,1,21.9,510,353,0,0,3.7,10.2,2023-05-14 13:00:00+00:00,84,0,0,0,0,0,36009,0,2,5,5,-141,668,809,49,1,36,0.175,Brentford,West Ham
2022-23,Aaron Hickey,DEF,1,0,23,0,13.7,510,368,1,0,3.2,18.6,2023-05-20 11:30:00+00:00,88,0,0,0,0,0,36006,3,1,0,5,-63,783,846,49,0,37,0.25,Spurs,Brentford
2022-23,Aaron Hickey,DEF,0,0,20,1,0,510,373,0,0,0,0,2023-05-28 15:30:00+00:00,69,0,0,0,0,0,39252,0,1,0,6,2653,3331,678,49,0,38,0.35,Brentford,Man City
2021-22,Aaron Lennon,MID,0,0,-2,0,0.5,575,29,1,0,0.5,4.6,2021-08-29 13:00:00+00:00,27,0,0,0,0,0,0,1,1,0,0,0,0,0,50,1,3,0,Burnley,Leeds
2021-22,Aaron Lennon,MID,0,0,3,0,0.1,575,35,0,0,0,0,2021-09-13 19:00:00+00:00,14,0,0,0,0,0,590,1,3,0,1,271,382,111,50,0,4,0,Everton,Burnley
2021-22,Aaron Lennon,MID,0,0,0,0,0,575,43,0,0,0,0,2021-09-18 14:00:00+00:00,0,0,0,0,0,0,859,1,0,0,0,89,229,140,50,0,5,0.05,Burnley,Arsenal
2021-22,Aaron Lennon,MID,0,0,4,0,0.3,575,57,0,0,0.2,0,2021-09-25 14:00:00+00:00,3,0,0,0,0,0,954,2,2,2,1,-67,102,169,50,0,6,0.033,Leicester,Burnley
2021-22,Aaron Lennon,MID,0,0,2,0,1.6,575,62,0,0,3.4,4,2021-10-02 14:00:00+00:00,59,0,0,0,0,0,1105,0,0,28,1,36,145,109,50,0,7,0.05,Burnley,Norwich
2021-22,Aaron Lennon,MID,0,0,0,0,0,575,76,0,0,0,0,2021-10-16 14:00:00+00:00,0,0,0,0,0,0,1247,0,2,0,0,21,182,161,50,0,8,0.075,Man City,Burnley
2021-22,Aaron Lennon,MID,0,0,0,0,0,575,89,0,0,0,0,2021-10-23 14:00:00+00:00,0,0,0,0,0,0,1268,2,2,0,0,-57,84,141,50,0,9,0.05,Southampton,Burnley
2021-22,Aaron Lennon,MID,0,0,0,0,0,575,92,0,0,0,0,2021-10-30 14:00:00+00:00,0,0,0,0,0,0,1324,1,3,0,0,-55,106,161,50,0,10,0.05,Burnley,Brentford
2021-22,Aaron Lennon,MID,0,0,0,0,0,575,104,0,0,0,0,2021-11-06 15:00:00+00:00,0,0,0,0,0,0,1367,1,1,0,0,-15,110,125,50,0,11,0.025,Chelsea,Burnley
2021-22,Aaron Lennon,MID,0,0,0,0,0,575,112,0,0,0,0,2021-11-20 15:00:00+00:00,0,0,0,0,0,0,1281,3,3,0,0,-108,66,174,49,0,12,0,Burnley,Crystal Palace
2021-22,Aaron Lennon,MID,0,0,3,0,0,575,137,0,0,0,0,2021-12-01 19:30:00+00:00,5,0,0,0,0,0,1330,0,0,0,1,19,57,38,49,0,14,0,Wolves,Burnley
2021-22,Aaron Lennon,MID,0,0,0,0,0,575,145,0,0,0,0,2021-12-04 15:00:00+00:00,0,0,0,0,0,0,1368,0,1,0,0,15,87,72,49,0,15,0.025,Newcastle,Burnley
2021-22,Aaron Lennon,MID,0,0,3,0,0.1,575,154,0,0,0,0.2,2021-12-12 14:00:00+00:00,2,0,0,0,0,0,1364,0,0,0,1,-35,44,79,49,0,16,0.025,Burnley,West Ham
2021-22,Aaron Lennon,MID,0,0,19,0,1.3,575,198,3,1,6.7,41.6,2021-12-30 20:15:00+00:00,73,0,0,0,0,0,1412,1,3,24,7,-3,25,28,49,0,20,0.05,Man Utd,Burnley
2021-22,Aaron Lennon,MID,0,0,3,0,1.2,575,206,2,0,0.4,1.2,2022-01-02 14:00:00+00:00,79,0,0,0,0,0,2754,1,3,2,2,911,1204,293,49,0,21,0.225,Leeds,Burnley
2021-22,Aaron Lennon,MID,0,0,6,1,1.8,575,221,0,0,0.8,6.4,2022-01-23 14:00:00+00:00,90,0,0,0,0,0,5854,0,0,0,3,1682,2372,690,49,0,23,0.25,Arsenal,Burnley
2021-22,Aaron Lennon,MID,0,0,1,1,1.5,575,164,0,0,1,4.8,2022-02-05 18:00:00+00:00,65,0,0,0,0,0,5854,0,0,4,3,1682,2372,690,49,0,23,0.325,Burnley,Watford
2021-22,Aaron Lennon,MID,0,0,5,0,0.8,575,233,0,0,0.3,2.4,2022-02-08 20:00:00+00:00,21,0,0,0,0,0,5138,1,1,0,1,-554,435,989,49,0,24,0.375,Burnley,Man Utd
2021-22,Aaron Lennon,MID,0,0,13,0,25.3,575,242,1,0,3.7,11.6,2022-02-13 14:00:00+00:00,90,0,0,0,0,0,4430,1,0,0,2,-712,147,859,49,0,25,0.225,Burnley,Liverpool
2021-22,Aaron Lennon,MID,0,1,25,1,1,575,253,0,1,6.3,43,2022-02-19 15:00:00+00:00,90,0,0,0,0,0,5382,3,0,19,8,555,1070,515,49,1,26,0.225,Brighton,Burnley
2021-22,Aaron Lennon,MID,0,0,2,1,1.1,575,124,0,0,0.3,0,2022-02-23 19:30:00+00:00,90,0,0,0,0,0,5382,0,1,2,3,555,1070,515,49,0,26,0.35,Burnley,Spurs
2021-22,Aaron Lennon,MID,1,0,11,0,2.5,575,265,1,0,1.7,9.2,2022-02-26 15:00:00+00:00,90,0,0,0,0,0,21151,1,1,5,5,11352,11988,636,49,0,27,0.35,Crystal Palace,Burnley
2021-22,Aaron Lennon,MID,0,0,6,0,4.8,575,213,2,0,3.5,8.6,2022-03-01 19:45:00+00:00,90,0,0,0,0,0,21151,2,0,22,2,11352,11988,636,49,0,27,0.45,Burnley,Leicester
2021-22,Aaron Lennon,MID,0,0,8,0,12.6,575,272,4,0,2.2,7.8,2022-03-05 15:00:00+00:00,90,0,0,0,0,0,10953,4,0,2,2,-4392,819,5211,49,0,28,0.45,Burnley,Chelsea
2021-22,Aaron Lennon,MID,0,0,12,0,2.8,575,282,2,0,0.8,3.6,2022-03-12 15:00:00+00:00,90,0,0,0,0,0,10499,0,2,2,2,-1455,1282,2737,49,0,29,0.3,Brentford,Burnley
2021-22,Aaron Lennon,MID,0,0,7,0,14.7,575,302,2,0,2.2,4.8,2022-04-02 14:00:00+00:00,90,0,0,0,0,0,10991,2,0,2,2,1695,2487,792,48,0,31,0.275,Burnley,Man City
2021-22,Aaron Lennon,MID,0,0,0,0,23.3,575,183,2,0,4,4.4,2022-04-06 18:30:00+00:00,84,0,0,0,0,0,10991,2,3,12,2,1695,2487,792,48,0,31,0.2,Burnley,Everton
2021-22,Aaron Lennon,MID,0,0,11,0,12.7,575,318,1,0,2.9,8.6,2022-04-10 13:00:00+00:00,63,0,0,0,0,0,10517,0,2,8,2,-428,590,1018,48,0,32,0.2,Norwich,Burnley
2021-22,Aaron Lennon,MID,0,0,0,0,0,575,329,0,0,0,0,2022-04-17 13:15:00+00:00,0,0,0,0,0,0,10462,1,1,0,0,-91,770,861,48,0,33,0.2,West Ham,Burnley
2021-22,Aaron Lennon,MID,0,0,3,0,0.3,575,292,0,0,0.5,0.2,2022-04-21 18:45:00+00:00,24,0,0,0,0,0,10462,0,2,4,1,-91,770,861,48,0,33,0.15,Burnley,Southampton
2021-22,Aaron Lennon,MID,0,0,3,0,10.8,575,334,0,0,5.7,8.4,2022-04-24 13:00:00+00:00,19,0,0,0,0,0,8613,0,1,38,1,-1827,111,1938,48,0,34,0.125,Burnley,Wolves
2021-22,Aaron Lennon,MID,0,0,9,0,13,575,348,1,0,5.4,9.8,2022-04-30 14:00:00+00:00,88,0,0,0,0,0,7932,2,1,31,2,-744,266,1010,47,0,35,0.1,Watford,Burnley
2021-22,Aaron Lennon,MID,0,0,5,0,1.8,575,354,3,0,0.4,0,2022-05-07 14:00:00+00:00,65,0,0,0,0,0,7004,3,1,4,2,-813,388,1201,46,0,36,0.1,Burnley,Aston Villa
2021-22,Aaron Lennon,MID,0,0,4,0,0.3,575,367,0,0,0,0,2022-05-15 11:00:00+00:00,12,0,0,0,0,0,7594,0,1,0,1,139,704,565,46,0,37,0.15,Spurs,Burnley
2021-22,Aaron Lennon,MID,0,0,3,0,0,575,171,0,0,1.2,5,2022-05-19 19:00:00+00:00,11,0,0,0,0,0,7594,1,1,7,1,139,704,565,46,0,37,0.15,Aston Villa,Burnley
2021-22,Aaron Lennon,MID,0,0,3,0,0,575,374,0,0,0,0,2022-05-22 15:00:00+00:00,17,0,0,0,0,0,7163,2,1,0,1,-183,467,650,46,0,38,0.15,Burnley,Newcastle
2021-22,Aaron Ramsdale,GK,0,0,0,0,0,559,18,0,0,0,0,2021-08-22 15:30:00+00:00,0,0,0,0,0,0,1432,2,0,0,0,597,679,82,45,0,2,0,Arsenal,Chelsea
2021-22,Aaron Ramsdale,GK,0,0,0,0,0,559,24,0,0,0,0,2021-08-28 11:30:00+00:00,0,0,0,0,0,0,8159,0,5,0,0,3141,4154,1013,45,0,3,0,Man City,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,23,1,0,559,31,0,0,0.9,9,2021-09-11 14:00:00+00:00,90,0,0,0,0,1,17374,0,1,0,6,6113,10225,4112,45,0,4,0,Arsenal,Norwich
2021-22,Aaron Ramsdale,GK,0,2,32,1,0,559,43,0,0,2.6,26.4,2021-09-18 14:00:00+00:00,90,0,0,0,0,3,77277,1,0,0,9,52488,65020,12532,45,0,5,0.2,Burnley,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,13,0,0,559,51,1,0,2,19.8,2021-09-26 15:30:00+00:00,90,0,0,0,0,3,139625,1,3,0,3,55176,65509,10333,45,0,6,0.375,Arsenal,Spurs
2021-22,Aaron Ramsdale,GK,0,0,26,1,0,559,61,0,0,1.5,15,2021-10-02 16:30:00+00:00,90,0,0,0,0,2,312525,0,0,0,6,155959,169174,13215,45,0,7,0.45,Brighton,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,16,0,0,559,71,2,0,1.9,18.6,2021-10-18 19:00:00+00:00,90,0,0,0,0,4,514981,2,2,0,2,188376,206864,18488,46,0,8,0.6,Arsenal,Crystal Palace
2021-22,Aaron Ramsdale,GK,0,0,15,0,0,559,81,1,0,2.3,23,2021-10-22 19:00:00+00:00,90,0,0,0,0,3,530588,1,3,0,3,19768,42094,22326,46,0,9,0.5,Arsenal,Aston Villa
2021-22,Aaron Ramsdale,GK,0,2,38,1,0,559,93,0,0,5.1,50.8,2021-10-30 11:30:00+00:00,90,0,0,0,0,8,568492,2,0,0,10,31397,56736,25339,46,0,10,0.35,Leicester,Arsenal
2021-22,Aaron Ramsdale,GK,0,1,27,1,0,559,101,0,0,0.8,7.6,2021-11-07 14:00:00+00:00,90,0,0,0,0,1,824308,0,1,0,7,225960,234062,8102,47,0,11,0.525,Arsenal,Watford
2021-22,Aaron Ramsdale,GK,0,0,21,0,0,559,114,4,0,4.5,44.6,2021-11-20 17:30:00+00:00,90,0,0,0,0,5,952960,0,4,0,1,122052,153475,31423,48,0,12,0.55,Liverpool,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,29,1,0,559,121,0,0,3,30.4,2021-11-27 12:30:00+00:00,90,0,0,0,0,5,1072429,0,2,0,7,102529,116089,13560,48,0,13,0.525,Arsenal,Newcastle
2021-22,Aaron Ramsdale,GK,0,0,23,0,0,559,134,3,0,4.7,47.4,2021-12-02 20:15:00+00:00,90,0,0,0,0,7,1125402,2,3,0,3,52163,74772,22609,49,0,14,0.625,Man Utd,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,15,0,0,559,142,2,0,2.5,24.6,2021-12-06 20:00:00+00:00,90,0,0,0,0,3,1222798,1,2,0,2,88066,101275,13209,49,0,15,0.45,Everton,Arsenal
2021-22,Aaron Ramsdale,GK,0,3,34,1,0,559,151,0,0,4.2,42.2,2021-12-11 15:00:00+00:00,90,0,0,0,0,6,1368378,0,3,0,11,125567,145629,20062,50,0,16,0.325,Arsenal,Southampton
2021-22,Aaron Ramsdale,GK,0,0,18,1,0,559,161,0,0,1,10.4,2021-12-15 20:00:00+00:00,90,0,0,0,0,1,1459440,0,2,0,5,96475,114182,17707,50,1,17,0.575,Arsenal,West Ham
2021-22,Aaron Ramsdale,GK,0,0,10,0,0,559,173,1,0,0.7,7.2,2021-12-18 17:30:00+00:00,90,0,0,0,0,1,1802585,4,1,0,2,255408,268533,13125,51,0,18,0.525,Leeds,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,25,1,0,559,187,0,0,2.1,21.2,2021-12-26 15:00:00+00:00,90,0,0,0,0,2,1845626,5,0,0,6,77494,105788,28294,52,0,19,0.5,Norwich,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,9,0,0,559,201,2,0,0.3,2.6,2022-01-01 12:30:00+00:00,90,0,0,0,0,0,1555083,2,1,0,1,-25858,52883,78741,51,0,21,0.6,Arsenal,Man City
2021-22,Aaron Ramsdale,GK,0,2,26,1,0,559,221,0,0,1.2,12,2022-01-23 14:00:00+00:00,90,0,0,0,0,1,1684136,0,0,0,8,34987,66538,31551,51,0,23,0.35,Arsenal,Burnley
2021-22,Aaron Ramsdale,GK,0,2,31,1,1,559,236,0,0,3.1,30,2022-02-10 19:45:00+00:00,90,0,0,0,0,4,1719353,1,0,0,9,28835,71184,42349,51,0,24,0.425,Wolves,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,11,0,0,559,251,1,0,0.8,8,2022-02-19 15:00:00+00:00,90,0,0,0,0,1,1965891,1,2,0,2,190219,218304,28085,51,0,26,0.6,Arsenal,Brentford
2021-22,Aaron Ramsdale,GK,0,0,9,0,0,559,191,1,0,1.3,13.2,2022-02-24 19:45:00+00:00,90,0,0,0,0,1,1965891,1,2,0,2,190219,218304,28085,51,0,26,0.5,Arsenal,Wolves
2021-22,Aaron Ramsdale,GK,0,0,21,0,0,559,279,2,0,2.9,29,2022-03-06 14:00:00+00:00,90,0,0,0,0,5,1788672,3,2,0,2,-510,78594,79104,51,0,28,0.525,Watford,Arsenal
2021-22,Aaron Ramsdale,GK,0,2,31,1,0,559,281,0,0,2.5,25.4,2022-03-13 16:30:00+00:00,90,0,0,0,0,3,1893851,0,2,0,9,52573,93163,40590,51,0,29,0.375,Arsenal,Leicester
2021-22,Aaron Ramsdale,GK,0,0,10,0,0,559,261,2,0,1,10.4,2022-03-16 20:15:00+00:00,90,0,0,0,0,1,1893851,2,0,0,1,52573,93163,40590,51,0,29,0.375,Arsenal,Liverpool
2021-22,Aaron Ramsdale,GK,0,0,0,0,0,559,291,0,0,0,0,2022-03-19 12:30:00+00:00,0,0,0,0,0,0,1881867,1,0,0,0,43844,61455,17611,51,0,30,0.35,Aston Villa,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,12,0,0,559,304,3,0,1.2,11.8,2022-04-04 19:00:00+00:00,90,0,0,0,0,2,1711660,0,3,0,1,-219407,9751,229158,51,0,31,0.3,Crystal Palace,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,10,0,0,559,311,2,0,1.3,12.8,2022-04-09 14:00:00+00:00,90,0,0,0,0,1,1743585,2,1,0,1,21660,50160,28500,51,0,32,0.275,Arsenal,Brighton
2021-22,Aaron Ramsdale,GK,0,0,19,0,0,559,326,1,0,1.8,18.2,2022-04-16 14:00:00+00:00,90,0,0,0,0,2,1716611,0,1,0,2,3416,45414,41998,51,0,33,0.075,Southampton,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,10,0,0,559,243,2,0,0.6,5.8,2022-04-20 18:45:00+00:00,90,0,0,0,0,0,1716611,4,2,0,1,3416,45414,41998,51,0,33,0.1,Chelsea,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,17,0,0,559,331,1,0,2.4,24.2,2022-04-23 11:30:00+00:00,90,0,0,0,0,4,1668989,1,3,0,3,-70200,11288,81488,51,0,34,0.125,Arsenal,Man Utd
2021-22,Aaron Ramsdale,GK,0,0,12,0,0,559,349,1,0,1.4,13.8,2022-05-01 15:30:00+00:00,90,0,0,0,0,2,1648051,2,1,0,2,-31072,16273,47345,51,0,35,0.175,West Ham,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,9,0,0,559,351,1,0,1.1,11.2,2022-05-08 13:00:00+00:00,90,0,0,0,0,1,1607968,1,2,0,2,-16232,31183,47415,51,0,36,0.2,Arsenal,Leeds
2021-22,Aaron Ramsdale,GK,0,0,14,0,0,559,218,3,0,2.3,23.2,2022-05-12 18:45:00+00:00,90,0,0,0,0,3,1607968,0,3,0,2,-16232,31183,47415,51,0,36,0.2,Spurs,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,16,0,0,559,365,2,0,3,30.2,2022-05-16 19:00:00+00:00,90,0,0,0,0,3,1490905,0,2,0,2,-51351,8030,59381,51,0,37,0.225,Newcastle,Arsenal
2021-22,Aaron Ramsdale,GK,0,0,9,0,0,559,371,1,0,0,0,2022-05-22 15:00:00+00:00,90,0,0,0,0,1,1547104,1,5,0,2,-18849,19053,37902,51,0,38,0.2,Arsenal,Everton
2022-23,Aaron Ramsdale,GK,0,0,25,1,0,15,1,0,0,1.9,19,2022-08-05 19:00:00+00:00,90,0,0,0,0,2,1128297,2,0,0,6,0,0,0,50,0,1,0,Crystal Palace,Arsenal
2022-23,Aaron Ramsdale,GK,0,0,10,0,0,15,11,2,0,1.2,11.6,2022-08-13 14:00:00+00:00,90,0,0,0,0,1,1369348,2,4,0,1,31287,93632,62345,50,0,2,0.6,Arsenal,Leicester
2022-23,Aaron Ramsdale,GK,0,0,20,1,0,15,21,0,0,0.8,7.6,2022-08-20 16:30:00+00:00,90,0,0,0,0,1,1366505,3,0,0,6,-61359,88334,149693,50,0,3,0.35,Bournemouth,Arsenal
2022-23,Aaron Ramsdale,GK,0,0,12,0,0,15,31,1,0,1.9,18.8,2022-08-27 16:30:00+00:00,90,0,0,0,0,2,1422476,1,2,0,2,-12169,88190,100359,50,0,4,0.433,Arsenal,Fulham
2022-23,Aaron Ramsdale,GK,0,0,13,0,0,15,41,1,0,1.7,17.4,2022-08-31 18:30:00+00:00,90,0,0,0,0,2,1407588,1,2,0,2,-53340,48276,101616,50,0,5,0.375,Arsenal,Aston Villa
2022-23,Aaron Ramsdale,GK,0,0,14,0,0,15,56,3,0,2.5,25.2,2022-09-04 15:30:00+00:00,90,0,0,0,0,3,1164227,1,3,0,2,-250290,17642,267932,50,0,6,0.275,Man Utd,Arsenal
2022-23,Aaron Ramsdale,GK,0,0,24,1,0,15,72,0,0,1.8,17.8,2022-09-18 11:00:00+00:00,90,0,0,0,0,2,1117890,3,0,0,6,-33636,26476,60112,49,0,8,0.3,Brentford,Arsenal
2022-23,Aaron Ramsdale,GK,0,0,12,0,0,15,81,1,0,1.9,19.2,2022-10-01 11:30:00+00:00,90,0,0,0,0,2,1109375,1,3,0,2,-32360,39331,71691,49,0,9,0.3,Arsenal,Spurs
2022-23,Aaron Ramsdale,GK,0,0,15,0,0,15,91,2,0,1.3,12.6,2022-10-09 15:30:00+00:00,90,0,0,0,0,2,1098374,2,3,0,1,-21961,36722,58683,49,0,10,0.3,Arsenal,Liverpool
2022-23,Aaron Ramsdale,GK,0,3,32,1,0,15,104,0,0,3.5,34.8,2022-10-16 13:00:00+00:00,90,0,0,0,0,4,1120191,1,0,0,10,10087,52485,42398,49,0,11,0.275,Leeds,Arsenal
2022-23,Aaron Ramsdale,GK,0,0,12,0,0,15,127,1,0,1.5,14.8,2022-10-23 13:00:00+00:00,90,0,0,0,0,2,1120866,1,1,0,2,17553,45235,27682,49,0,13,0.475,Southampton,Arsenal
2022-23,Aaron Ramsdale,GK,0,0,24,1,0,15,131,0,0,1.2,11.6,2022-10-30 14:00:00+00:00,90,0,0,0,0,2,1141584,0,5,0,6,14457,42052,27595,49,0,14,0.375,Arsenal,Nott'm Forest
2022-23,Aaron Ramsdale,GK,0,0,21,1,0,15,142,0,0,1.3,12.8,2022-11-06 12:00:00+00:00,90,0,0,0,0,1,1126726,1,0,0,6,-18372,20985,39357,49,0,15,0.475,Chelsea,Arsenal
2022-23,Aaron Ramsdale,GK,0,0,24,1,0,15,160,0,0,1.4,14.4,2022-11-12 19:45:00+00:00,90,0,0,0,0,2,1184091,2,0,0,6,46799,70419,23620,49,0,16,0.6,Wolves,Arsenal
2022-23,Aaron Ramsdale,GK,0,0,14,0,0,15,161,1,0,2,20,2022-12-26 20:00:00+00:00,90,0,0,0,0,3,1367437,1,3,0,3,169825,374614,204789,49,0,17,0.5,Arsenal,West Ham
2022-23,Aaron Ramsdale,GK,0,0,15,0,0,15,172,2,0,2.3,23.2,2022-12-31 17:30:00+00:00,90,0,0,0,0,3,1353853,4,2,0,2,-17148,21408,38556,49,0,18,0.525,Brighton,Arsenal
2022-23,Aaron Ramsdale,GK,0,0,22,1,0,15,181,0,0,0.7,7.4,2023-01-03 19:45:00+00:00,90,0,0,0,0,1,1308952,0,0,0,6,-45467,10521,55988,49,0,19,0.425,Arsenal,Newcastle
2022-23,Aaron Ramsdale,GK,0,3,36,1,0,15,199,0,0,5.4,54.2,2023-01-15 16:30:00+00:00,90,0,0,0,0,7,1274675,2,0,0,11,-36929,18330,55259,49,0,20,0.425,Spurs,Arsenal
2022-23,Aaron Ramsdale,GK,0,0,8,0,0,15,201,2,0,1,9.8,2023-01-22 16:30:00+00:00,90,0,0,0,0,2,1326171,2,3,0,1,36936,66258,29322,49,0,21,0.55,Arsenal,Man Utd
2022-23,Aaron Ramsdale,GK,0,0,14,0,0,15,215,1,0,1.7,16.6,2023-02-04 12:30:00+00:00,90,0,0,0,0,3,1329449,0,1,0,3,-6407,56449,62856,49,0,22,0.5,Everton,Arsenal
